323,6.82,1
327,6.7,1
322,7.3,1
313,6.88,0
314,7.5,0
317,8.3,1
321,6.4,1
313,8.03,1
326,9.9,1
309,7,1
313,6.7,0
309,7.5,1
317,7.48,1
321,9.35,1
330,8.26,1
321,6.4,1
312,7.02,0
314,6.02,0
318,9.37,1
311,7.6,0
304,6.3,0
322,7.3,1
