320,6.9,1
320,6.5,0
313,6.88,1
301,7.6,0
310,8.04,0
304,2.67,0
307,5.5,0
301,8,0
320,6.89,1
319,7,1
321,6.49,1
302,6.5,0
295,8.2,0
313,6,0
302,7.07,0
302,7.07,0
304,7.68,0
312,6.3,0
317,7,1
310,6.2,0
306,5.8,0
306,7,0
306,7,0
300,7,0
305,7.3,1
304,6,0
298,6.5,0
304,7.68,1
303,6.4,1
304,6.4,1
320,7.7,1
309,6.3,1
315,6.8,1
300,6.5,0
306,6.5,1
312,6.2,1
303,6.79,0
305,6,1
303,5,0
