310,7.6,1
307,7.7,1
309,6.1,0
315,7.7,0
315,7.44,1
311,8.97,1
313,7.7,1
323,7.67,0
316,8.4,1
308,7.5,1
304,6,0
307,8.3,1
323,6.4,0
306,8.5,1
309,8.56,1
307,8.44,1
320,8.13,1
318,8.04,1
316,6.6,0
302,7.66,0
302,7.66,0
315,6.7,0
318,7.65,0
317,8.3,1
297,7.8,0
309,7.2,1
311,8.32,0
320,7.9,1
310,7.92,1
