318,7,1
314,8.3,0
329,8.82,1
334,9.14,1
321,8.95,1
323,8.737,1
317,7.4,0
323,9.1,1
324,7,1
322,8.3,1
309,7,0
314,7.61,1
298,8.1,1
296,8,1
274,8.5,0
291,7.3,1
303,8.5,1
298,8,1
304,8.37,1
322,8.6,1
