318,8.24,1
312,9.1,1
330,7,1
314,8.94,0
317,8.52,0
319,7.37,0
319,8.8,1
320,8.99,1
317,6,0
308,7.7,0
311,8,1
328,8.5,1
322,6.8,0
318,9.37,1
334,9.14,1
326,9.9,1
316,7.9,1
303,7,0
308,8.43,1
320,6.04,0
309,8.71,1
309,7,0
309,7.63,0
324,7.1,1
305,7.3,0
311,7.25,0
316,8.23,0
329,9.1,1
313,8,1
319,6.2,0
313,8,1
316,6.5,0
327,8.5,1
322,8.6,1
309,8.08,0
319,7,0
