294,6.8,0
314,8.79,1
320,6.32,1
302,5.8,1
307,8.2,1
322,8.33,1
311,6.2,1
309,7.61,1
306,8.98,1
315,8.6,1
317,5.9,1
323,9.1,1
315,7.55,1
323,8.98,1
316,7.9,1
301,8,0
308,8.6,0
313,8,0
319,6.5,0
317,7.8,0
308,5.6,0
304,7.68,0
316,7.43,0
304,8.37,0
310,7.7,0
304,7.5,0
302,7.49,0
302,6.9,0
312,7.3,0
309,6.8,0
316,7.98,0
314,73.2,0
303,7.8,0
315,7.4,0
292,8,1
325,7.4,1
310,6.1,0
300,7.49,0
313,8.5,1
304,8.64,0
310,8,0
306,9,1
313,8.2,1
