311,8.87,1
318,8.24,1
310,10,1
313,5.7,0
313,8.92,1
304,7.4,1
317,7.1,0
310,8.4,1
309,6.2,0
303,7.8,1
302,73.4,1
302,7.1,1
304,6.6,0
318,7.78,1
311,7.6,1
309,8.59,1
313,6,1
309,8.33,1
305,6.7,1
305,7.19,1
306,8.2,1
315,6.3,0
310,8.1,0
313,9,1
321,8,1
312,7.3,1
315,7.32,1
319,6.8,1
307,7.7,1
321,7.1,1
300,8,1
319,6.5,1
312,6.5,1
305,7.3,1
295,6.1,0
329,6.3,0
307,8.4,1
305,7,1
329,9.1,1
319,6.2,0
311,7.1,1
303,5,0
292,6.4,1
323,6.16,1
302,7.2,0
310,7.92,0
