301,7.61,1
313,8.14,1
304,6.2,1
310,7.6,1
317,7.1,1
295,5.7,0
320,6.02,1
318,8.34,1
315,6.4,1
301,7.23,1
304,7.68,1
307,7.2,1
314,3.6,0
305,7,1
308,7,1
314,3.6,0
310,5.9,1
309,6.3,1
305,5.5,0
314,5.5,1
303,7.7,1
306,5.7,0
300,6.5,0
311,7.1,1
305,6,0
