320,6.5,1
319,6.8,1
325,7.5,1
328,9.64,1
318,7,1
314,7.7,1
315,8.7,1
315,8.7,1
315,8.7,1
314,7,1
331,7.74,1
321,9.06,0
325,8,0
318,6.2,0
328,9.09,0
322,7.49,0
316,8.8,0
314,8.79,0
335,7.9,1
315,8.8,1
306,5.6,1
317,7.1,1
319,8.05,0
316,8.8,1
