312,9.1,1
310,6.2,0
311,3.55,0
300,9,1
311,7.25,0
312,8.5,1
313,7.7,1
324,7.1,1
310,8,1
322,8.3,1
318,7.65,1
305,7.3,1
319,7.14,1
316,8,1
309,6.2,0
306,7.5,0
312,7,1
319,7.3,1
313,7.6,1
312,6.1,0
306,7.5,0
307,6.8,0
318,9.37,1
294,6.8,0
301,6.2,0
323,6.16,0
311,7.1,1
322,8.6,1
340,6.24,1
